prov,dia,casos_tot,dup,dup.inicial,dup.fase1,dup.fase2,dup.fase4,dup.inicial,dup.sincasos
Santa Cruz,66,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,67,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,68,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,69,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,70,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,71,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,72,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,73,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,74,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,75,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,76,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,77,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,78,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,79,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,80,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,81,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,82,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,83,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,84,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,85,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,86,49,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,87,50,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,88,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,89,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,90,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,91,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,92,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,93,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,94,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,95,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,96,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,97,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,98,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,99,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,100,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,101,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,102,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,103,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,104,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,105,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,106,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,107,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,108,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,109,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,110,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,111,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,112,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,113,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,114,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,115,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,116,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Cruz,117,51,1.84E+15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Santa Fe,0,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,1,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,2,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,3,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,4,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,5,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,6,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,7,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,8,0,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,9,1,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,10,1,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,11,1,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,12,1,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,13,1,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,14,2,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,15,2,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,16,5,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,17,5,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,18,19,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,19,22,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,20,44,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,21,56,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,22,65,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,23,78,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,24,91,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,25,112,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,26,134,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,27,145,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,28,153,34.7,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santa Fe,29,161,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,30,166,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,31,177,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,32,185,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,33,188,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,34,190,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,35,197,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,36,198,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,37,201,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,38,204,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,39,206,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,40,208,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,41,210,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,42,213,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,43,219,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,44,222,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,45,222,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,46,224,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,47,225,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,48,230,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,49,236,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,50,239,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,52,242,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,53,242,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,54,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,55,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,56,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,57,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,58,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,59,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,60,243,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,61,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,62,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,63,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,64,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,65,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,66,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,67,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,68,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,69,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,70,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,71,244,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,72,245,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,73,245,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,74,249,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,75,249,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,76,251,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,77,254,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,78,258,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,79,258,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,80,260,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,81,259,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,82,260,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,83,260,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,84,260,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,85,260,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,86,262,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,87,262,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,88,265,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,89,265,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,90,268,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,91,273,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,92,274,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,93,276,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,94,276,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,95,277,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,96,280,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,97,283,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,98,285,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,99,285,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,100,285,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,101,285,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,102,285,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,103,288,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,104,290,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,105,301,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,106,312,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,107,318,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,108,335,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,109,340,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,110,369,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,111,373,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,112,394,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,113,406,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,114,411,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,115,417,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,116,420,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santa Fe,117,421,34.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,0,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,1,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,2,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,3,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,4,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,5,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,6,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,7,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,8,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,9,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,10,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,11,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,12,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,13,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,14,0,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,15,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,16,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,17,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,18,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,19,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,20,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,21,1,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,22,2,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,23,2,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,24,2,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,25,2,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,26,2,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,27,2,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,28,3,40.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
Santiago del Estero,29,3,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,30,4,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,31,4,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,32,9,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,33,9,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,34,9,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,35,9,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,36,9,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,37,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,38,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,39,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,40,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,41,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,42,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,43,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,44,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,45,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,46,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,47,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,48,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,49,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,50,12,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,51,13,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,52,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,53,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,54,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,55,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,56,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,57,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,58,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,59,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,60,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,61,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,62,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,63,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,64,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,65,15,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,66,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,67,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,68,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,69,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,70,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,71,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,72,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,73,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,74,16,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,75,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,76,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,77,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,78,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,79,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,80,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,81,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,82,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,83,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,84,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,85,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,86,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,87,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,88,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,89,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,90,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,91,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,92,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,93,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,94,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,95,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,96,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,97,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,98,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,99,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,100,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,101,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,102,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,103,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,104,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,105,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,106,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,107,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,108,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,109,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,110,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,111,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,112,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,113,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,114,22,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,115,23,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,116,24,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Santiago del Estero,117,24,40.5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Tierra del Fuego,0,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,1,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,2,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,3,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,4,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,5,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,6,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,7,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,8,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,9,0,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Tierra del Fuego,10,1,2.75E+15,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
